givenVideo,comparedVideo,distance
--DwgB78t-c,Z3BYEtZCJUk,22
--DwgB78t-c,Y5cEjW5ZOx4,22
--DwgB78t-c,Rl_5woLlM-8,22
--DwgB78t-c,60fZ9bYeDuo,22
--DwgB78t-c,-wjxVW3uvu0,22
--DwgB78t-c,14Ec9Wk8koA,22
--DwgB78t-c,xdPKo81Pq_o,22
--DwgB78t-c,0jVDl5JhLZU,22
--DwgB78t-c,RQhMDCVagoQ,22
--DwgB78t-c,5ZlTxezYt3c,22
--DwgB78t-c,6A9N95biAOI,22
--DwgB78t-c,1EyjKK8tMWo,22
--DwgB78t-c,6X2spjYpeUQ,22
--DwgB78t-c,3v25hHaJ_PU,22
--DwgB78t-c,1lqxhUrzvDY,22
--DwgB78t-c,8JRs8LYlor8,22
--DwgB78t-c,42q1sjddxbY,22
--DwgB78t-c,X3PIttGXJVM,22
--DwgB78t-c,RSRW65ML0sk,22
--DwgB78t-c,8KXgDM6IyPQ,22
--DwgB78t-c,1_l7xEz5NKA,22
--DwgB78t-c,X3bUGDpDDIw,22
--DwgB78t-c,Z3Xbdyxom0k,22
--DwgB78t-c,VJjd2YeGyUQ,22
--DwgB78t-c,YQPqopg6Oj0,22
--DwgB78t-c,73aeI1C052A,22
--DwgB78t-c,3D9odjMuh7Y,22
--DwgB78t-c,VJITBzdvJnE,22
--DwgB78t-c,RQgdx4bR9p8,22
--DwgB78t-c,14oPuShqqxo,22
--DwgB78t-c,1C74b5wRkbo,22
--DwgB78t-c,8K8ZS0vI8qM,22
--DwgB78t-c,351gcii_aBE,22
--DwgB78t-c,X2CoZBAnbQI,22
--DwgB78t-c,14yXoTxcYq8,22
--DwgB78t-c,-pHuLhZ9C-c,22
--DwgB78t-c,RSdGvw03Jmk,22
--DwgB78t-c,RQUPSGSXp9E,22
--DwgB78t-c,X2By2tSiwhU,22
--DwgB78t-c,-RfXDHP2Vvs,22
--DwgB78t-c,6-NoIMFvU4o,22
--DwgB78t-c,14uyGZBgDig,22
--DwgB78t-c,6DEUWfjzuC4,22
--DwgB78t-c,1lH-ALQQjmY,22
--DwgB78t-c,RSM_0c9iJrE,22
--DwgB78t-c,-pHKEfMlZkc,22
--DwgB78t-c,VJWHc0p4LTc,22
--DwgB78t-c,RQAe_7HD4HY,22
--DwgB78t-c,VJ-2PfjKg0Q,22
--DwgB78t-c,RQCkre84iIE,22
--DwgB78t-c,0xRhp630TgQ,22
--DwgB78t-c,6-x7TFqw2Xg,22
--DwgB78t-c,6DIaeFbf9XQ,22
--DwgB78t-c,1l5DRo0vKlk,22
--DwgB78t-c,1C7TN5AuOpk,22
--DwgB78t-c,1E20_qnQ9v8,22
--DwgB78t-c,8KvwtfKD7dk,22
--DwgB78t-c,xH7AhV3oVwU,22
--DwgB78t-c,YPmVn0rQ2d0,22
--DwgB78t-c,8K5Wf38uilY,22
--DwgB78t-c,XenzhFV05zE,22
--DwgB78t-c,7cXH5rA6MlY,22
--DwgB78t-c,1_SRpukFphw,22
--DwgB78t-c,X2EEA9OG0Y8,22
--DwgB78t-c,-RjR0zsJBPc,22
--DwgB78t-c,RQHWxpTaNbU,22
--DwgB78t-c,1lpdXrTnxN8,22
--DwgB78t-c,VJOzDoAFROM,22
--DwgB78t-c,3snu2XK616k,22
--DwgB78t-c,6AkBXNDLvG8,22
--DwgB78t-c,VJP3q6f1ziY,22
--DwgB78t-c,XeDCUtlFPhA,22
--DwgB78t-c,0jTVlmwqvyk,22
--DwgB78t-c,6Ayk8e5xDaU,22
--DwgB78t-c,3CaPoE7PgvM,22
--DwgB78t-c,Y5sfdjIA6DA,22
--DwgB78t-c,-Qjn7HG01ks,22
--DwgB78t-c,-p0jtInUREw,22
--DwgB78t-c,-mM1Nqu6jqA,22
--DwgB78t-c,14A0vIe9r6Y,22
--DwgB78t-c,3DpOcqcmgjc,22
--DwgB78t-c,Z28IiC_rPcw,22
--DwgB78t-c,yhajVNe3O9A,22
--DwgB78t-c,-QISUKMYSyI,22
--DwgB78t-c,6FC2ZaZVR0g,22
--DwgB78t-c,6AVTxbxRHJQ,22
--DwgB78t-c,X2hbodVCRdw,22
--DwgB78t-c,3vn05XyM76E,22
--DwgB78t-c,ZP64pHdRFRI,22
--DwgB78t-c,YQHS1p4I_6c,22
--DwgB78t-c,VJc5KnCp4ys,22
--DwgB78t-c,1EBd8lDkfmg,22
--DwgB78t-c,42FPY1Zjh_s,22
--DwgB78t-c,1CftBQGSdhc,22
--DwgB78t-c,0MLGf09Ie2A,22
--DwgB78t-c,14StGlRCrTI,22
--DwgB78t-c,X3v34mcyFUM,22
--DwgB78t-c,Xe3S1uG2SmE,22
--DwgB78t-c,VJNfnstUw40,22
--DwgB78t-c,-TbL_y3jw_k,22
--DwgB78t-c,1k1slCJbxXU,22
--DwgB78t-c,X2y6O2rjYjg,22
--DwgB78t-c,-p134AK89U4,22
--DwgB78t-c,6ARs3OhHvQk,22
--DwgB78t-c,1l3LUV9z45A,22
--DwgB78t-c,VJYZiAU5leo,22
--DwgB78t-c,3DSWcVYMwnA,22
--DwgB78t-c,14ial9HNCvw,22
--DwgB78t-c,RQhNTepIa5k,22
--DwgB78t-c,YQPGH3HM-xU,22
--DwgB78t-c,-RAtjc3JzsA,22
--DwgB78t-c,VJygVk7QwYE,22
--DwgB78t-c,1C9gUwTWAP0,22
--DwgB78t-c,3DQcoGW59jE,22
--DwgB78t-c,RQSSCb8nXaY,22
--DwgB78t-c,73NOd7V8kEE,22
--DwgB78t-c,1C5n60Vyimo,22
--DwgB78t-c,-RibIvl2vA0,22
--DwgB78t-c,1_qieOGPKnU,22
--DwgB78t-c,xdUjCjeHLS0,22
--DwgB78t-c,3DM1eJxUT8k,22
--DwgB78t-c,VJyFpdBeMqQ,22
--DwgB78t-c,0u0E6WcjwFg,22
--DwgB78t-c,RQje0uRyMM4,22
--DwgB78t-c,X2NFAsJQW18,22
--DwgB78t-c,1lCKk327b2Y,22
--DwgB78t-c,3CTKLmuqiuk,22
--DwgB78t-c,YQwMih3_NVg,22
--DwgB78t-c,0x5lZaPK1-E,22
--DwgB78t-c,6Z3OZpxWnR4,22
--DwgB78t-c,5ZK8K-v6v9M,22
--DwgB78t-c,0jSiS9_w8jI,22
--DwgB78t-c,6Xg4yyappOg,22
--DwgB78t-c,YQEnwn2L2rs,22
--DwgB78t-c,RSK4vdMz13Q,22
--DwgB78t-c,RQ3Xzsl98WQ,22
--DwgB78t-c,1E_fuJiqpeA,22
--DwgB78t-c,-Rew4J2uyqs,22
--DwgB78t-c,31N9wXKIbHg,22
--DwgB78t-c,-p54SL8pPbQ,22
--DwgB78t-c,VJfWRfbFb5A,22
--DwgB78t-c,43L2iDbI2sw,22
--DwgB78t-c,RSXK00cYZaA,22
--DwgB78t-c,6F5nA-q1Zqk,22
--DwgB78t-c,1kajuHFVrdg,22
--DwgB78t-c,6-S2E_ZSeCw,22
--DwgB78t-c,6-8cozXYmoo,22
--DwgB78t-c,YQNTy-6aNsg,22
--DwgB78t-c,0uJnbuYydzs,22
--DwgB78t-c,ZPs6oDBSblw,22
--DwgB78t-c,3_Dl9luJbFQ,22
--DwgB78t-c,3C424A0nx68,22
--DwgB78t-c,6Y6b_4IoBkk,22
--DwgB78t-c,RQ9y0rLpwFY,22
--DwgB78t-c,xdTazUbGPJ8,22
--DwgB78t-c,Z36vyvbPikg,22
--DwgB78t-c,RSMjUtfVB8Y,22
--DwgB78t-c,6FATYD1bPFU,22
--DwgB78t-c,X3u_Hdxoi5k,22
--DwgB78t-c,-RoONka_XZs,22
--DwgB78t-c,6wjtopb-JPw,22
--DwgB78t-c,14IQGywK3jQ,22
--DwgB78t-c,Z3SKkXqERRs,22
--DwgB78t-c,X3nYlakQ33M,22
--DwgB78t-c,7jQTWTYaHso,22
--DwgB78t-c,RQRFEYjllR8,22
--DwgB78t-c,0udpCv7wBIw,22
--DwgB78t-c,3Dee6Tswy8k,22
--DwgB78t-c,1CTJsx3c7-w,22
--DwgB78t-c,0joBQH3GbdA,22
--DwgB78t-c,Y9pIMktm4zc,22
--DwgB78t-c,Y5Cn_VUT19g,22
--DwgB78t-c,1EWaAuvrpoU,22
--DwgB78t-c,3fCHEjWr4qI,22
--DwgB78t-c,X2WFkW9EaCY,22
--DwgB78t-c,YQAwFoMLuW8,22
--DwgB78t-c,6-rdX0Exd6A,22
--DwgB78t-c,3D_If5blN80,22
--DwgB78t-c,8K149yFVxQk,22
--DwgB78t-c,X2XMjwqCNN8,22
--DwgB78t-c,-QvHw7fL3_4,22
--DwgB78t-c,0xwJ31ERiH4,22
--DwgB78t-c,6ZVPSAbVnfw,22
--DwgB78t-c,6-2w-_tNepA,22
--DwgB78t-c,-eCzBSPHbNE,22
--DwgB78t-c,31k-YgNVags,22
--DwgB78t-c,RQA25I-6A2E,22
--DwgB78t-c,-poV8r8nOKs,22
--DwgB78t-c,RQ9WpRuf_rM,22
--DwgB78t-c,8JONTIhAaOE,22
--DwgB78t-c,0L2PlXxxO9A,22
--DwgB78t-c,6A1Kdh4fxvg,22
--DwgB78t-c,1Cz9MxTpVEc,22
--DwgB78t-c,ZP64pHdRFRI,22
--DwgB78t-c,RQnQnacyaTU,22
--DwgB78t-c,8JBH-fS5zUU,22
--DwgB78t-c,3DoHUH_nDA0,22
--DwgB78t-c,X3mYEiycspk,22
--DwgB78t-c,3DSh8fg1JzM,22
--DwgB78t-c,6AMEfTsznZQ,22
--DwgB78t-c,31GboSRi9hw,22
--DwgB78t-c,Y915xnkLJrw,22
--DwgB78t-c,VJKQMzZKtCo,22
--DwgB78t-c,X3PG0MjqT9g,22
--DwgB78t-c,0LqDG9p_aHA,22
--DwgB78t-c,RSDpeeeXN0o,22
--DwgB78t-c,1C3cYdT80ts,22
--DwgB78t-c,43x7029i2Hg,22
--DwgB78t-c,RQ3PVKPvovM,22
--DwgB78t-c,ZPTGfra-Gkw,22
--DwgB78t-c,5ZmA8XdlwGM,22
--DwgB78t-c,6DwTvLkbp9E,22
--DwgB78t-c,8JADmx3i1e8,22
--DwgB78t-c,-ev_JpkkLNY,22
--DwgB78t-c,-eRFtl85lHo,22
--DwgB78t-c,3DsCw9N37WI,22
--DwgB78t-c,yhABLQa44i8,22
--DwgB78t-c,VJsLzpPv4-k,22
--DwgB78t-c,Z3CpZNmTM5w,22
--DwgB78t-c,3vXpcc3JqfM,22
--DwgB78t-c,RQbCFmxjOCs,22
--DwgB78t-c,VJFSsaU6iUI,22
--DwgB78t-c,VJ3FLkA2MMk,22
--DwgB78t-c,0xDWiuU5BrE,22
--DwgB78t-c,14om5EU7S8A,22
--DwgB78t-c,1Ch1CpAUZio,22
--DwgB78t-c,1lN_oECQWEU,22
--DwgB78t-c,VJRpCH9TCKo,22
--DwgB78t-c,-d6wgpLyrUU,22
--DwgB78t-c,5Zjvfpdvfh0,22
--DwgB78t-c,Z3MNGVUL2TA,22
--DwgB78t-c,1Cuew7nuyxI,22
--DwgB78t-c,7-Z-X4IYgHs,22
--DwgB78t-c,1lpPlwx3ar8,22
--DwgB78t-c,RQnZC7dSHWY,22
--DwgB78t-c,3vnk3i_TG7Q,22
--DwgB78t-c,43XEtg8pZY8,22
--DwgB78t-c,X3tonhlXD1s,22
--DwgB78t-c,1CVa7Rl-o00,22
--DwgB78t-c,7jGSyXyfRNU,22
--DwgB78t-c,VJZxQolIAqU,22
--DwgB78t-c,RQwWOMt07AA,22
--DwgB78t-c,X3BJYUCAvwY,22
--DwgB78t-c,1C1KzWXwSYc,22
--DwgB78t-c,0P60HQgcRaQ,22
--DwgB78t-c,-QIe4igOzQE,22
--DwgB78t-c,xHvOtAi-XpU,22
--DwgB78t-c,43MUEPYeUoE,22
--DwgB78t-c,X3Ez_vanXGY,22
--DwgB78t-c,43rRozzyGek,22
--DwgB78t-c,VJNzqbomibE,22
--DwgB78t-c,X3BK_TONr8w,22
--DwgB78t-c,1CjWYA6H1fs,22
--DwgB78t-c,3sKK6M2ce9A,22
--DwgB78t-c,3szSWkFjjUU,22
--DwgB78t-c,1_P0j1nP1y8,22
--DwgB78t-c,VJOGHcT_m7k,22
--DwgB78t-c,X3PnU4k74QI,22
--DwgB78t-c,35-KMY2-EBk,22
--DwgB78t-c,3D2Q8dGs1yA,22
--DwgB78t-c,-dB5_18bf9w,22
--DwgB78t-c,6DwJSHT3cQM,22
--DwgB78t-c,0Lw3fzGIXKk,22
--DwgB78t-c,32VbDopKuv8,22
--DwgB78t-c,X38NdKCe-xs,22
--DwgB78t-c,8JkxWjSyq5I,22
--DwgB78t-c,6Xm7Gs2a53c,22
--DwgB78t-c,8JE1xZjGOKw,22
--DwgB78t-c,0jjJXdCV1sw,22
--DwgB78t-c,VJ9jKWur96c,22
--DwgB78t-c,5ZIUwvMrcII,22
--DwgB78t-c,3DiVuz2Yv_E,22
--DwgB78t-c,5ZEbIFxZ2SA,22
--DwgB78t-c,3vzCzgofGkE,22
--DwgB78t-c,6XqFL3cyykA,22
--DwgB78t-c,6--LkooYDEQ,22
--DwgB78t-c,-mEn_Z2umjo,22
--DwgB78t-c,Y9NQxIfS_Ok,22
--DwgB78t-c,0M5qmPfi6Nk,22
--DwgB78t-c,0PyI6xrcsWw,22
--DwgB78t-c,Z2AW_kXjK5I,22
--DwgB78t-c,1Ek-qgSr6tc,22
--DwgB78t-c,0PohuyUgFlw,22
--DwgB78t-c,43WC4f4UQq0,22
--DwgB78t-c,RQUcgLLMFE0,22
--DwgB78t-c,6A94yvN0PWo,22
--DwgB78t-c,8K00yrbuddY,22
--DwgB78t-c,XefJDpZOFfA,22
--DwgB78t-c,8J-25BNEqEI,22
--DwgB78t-c,Z2PVlP8bQPU,22
--DwgB78t-c,-Ro6aDXixvA,22
--DwgB78t-c,-Q4h9aWq9sU,22
--DwgB78t-c,6ZOuYOEy3V0,22
--DwgB78t-c,RQvozkxuMi8,22
--DwgB78t-c,XeY03TP8HWA,22
--DwgB78t-c,1lxPRGZRE9g,22
--DwgB78t-c,-RaLNQh6L0k,22
--DwgB78t-c,-QWL1lDW3qk,22
--DwgB78t-c,RSTjWrTrAb4,22
--DwgB78t-c,RQXwHoRmLwo,22
--DwgB78t-c,6AXpA7qNgzc,22
--DwgB78t-c,-RwJ3p4EyCI,22
--DwgB78t-c,0M14HNkrrdw,22
--DwgB78t-c,3vgWLfFkGpE,22
--DwgB78t-c,8JeXjL6H5BA,22
--DwgB78t-c,X2ElOWhIt04,22
--DwgB78t-c,YPD7Wt_LtQo,22
--DwgB78t-c,RSuhtAGvgwk,22
--DwgB78t-c,6A1PEOzYUpM,22
--DwgB78t-c,1CKOIgYVEmo,22
--DwgB78t-c,Z2H_w4JZXlU,22
--DwgB78t-c,6-GAuWwmwvY,22
--DwgB78t-c,X2XsodhEg0c,22
--DwgB78t-c,5ZseWwgHoa4,22
--DwgB78t-c,-pUJHa1XVkc,22
--DwgB78t-c,8JSCKRrxAwk,22
--DwgB78t-c,yhTASGCFpq8,22
--DwgB78t-c,1CuEgcdzJCg,22
--DwgB78t-c,6X1LH0Q2lcg,22
--DwgB78t-c,7j38uROBL-g,22
--DwgB78t-c,-drBXJG4Q2g,22
--DwgB78t-c,8K6QIiETxdQ,22
--DwgB78t-c,-QwRYZhMvrA,22
--DwgB78t-c,6ZETesGPj9M,22
--DwgB78t-c,Z2FhlXvx2ig,22
--DwgB78t-c,VJX5riGRw9k,22
--DwgB78t-c,6FhyPT_lKEM,22
--DwgB78t-c,RQl6P2ieenw,22
--DwgB78t-c,3sM6qUUJxus,22
--DwgB78t-c,1_6fP4SlM4I,22
--DwgB78t-c,VJ4HmGQyoMc,22
--DwgB78t-c,X3UodzqPQxQ,22
--DwgB78t-c,31yMNk9aajI,22
--DwgB78t-c,5ZakrvPcRAU,22
--DwgB78t-c,RQ4mUl8qWWs,22
--DwgB78t-c,VJXgmRqvJVE,22
--DwgB78t-c,X2FoyEcD5U4,22
--DwgB78t-c,1gggGaSFcUM,22
--DwgB78t-c,VJTXsZfU9WQ,22
--DwgB78t-c,RStFBYD9z9c,22
--DwgB78t-c,yhjg7riAzu4,22
--DwgB78t-c,ZPTGfra-Gkw,22
--DwgB78t-c,43PRN0ZYnzw,22
--DwgB78t-c,X2h_eLftrVA,22
--DwgB78t-c,RQhpiPtcZc4,22
--DwgB78t-c,6DyButK_dXk,22
--DwgB78t-c,YPtosW2yu7E,22
--DwgB78t-c,-mhWm0InySU,22
--DwgB78t-c,Z2CD02JZxoQ,22
--DwgB78t-c,ZP1PNzViBYU,22
--DwgB78t-c,Y9uQBnVyIA8,22
--DwgB78t-c,-p42KgVHB6I,22
--DwgB78t-c,73LzP-ephg8,22
--DwgB78t-c,6-VpfuzArXE,22
--DwgB78t-c,3DJO1SuR60k,22
--DwgB78t-c,ZP1PNzViBYU,22
--DwgB78t-c,RQrEKBfvAEM,22
--DwgB78t-c,Xej5xa_ZhqE,22
--DwgB78t-c,X2SkWqUugrI,22
--DwgB78t-c,1lTN4Qnx9gs,22
--DwgB78t-c,6AhsidNlwys,22
--DwgB78t-c,32nCjSy8Vyw,22
--DwgB78t-c,1hUKBcGYUYY,22
--DwgB78t-c,RS60wjIhroE,22
--DwgB78t-c,7kZwXz_CgY0,22
--DwgB78t-c,1ERs5W5-_ME,22
--DwgB78t-c,XeSv2JEfw6Q,22
--DwgB78t-c,VLox9pE4sak,22
--DwgB78t-c,7k3FbHmZjic,22
--DwgB78t-c,Z3TmQiZ8Wmw,22
--DwgB78t-c,RSFsuVU6hXc,22
--DwgB78t-c,7kyjnfrK5Mc,22
--DwgB78t-c,X2ZPF1cpaWQ,22
--DwgB78t-c,0LDl5xJkNJU,22
--DwgB78t-c,ZPHPhz6IVD8,22
--DwgB78t-c,3DmtLtn3wak,22
--DwgB78t-c,0jxWNqNDKnc,22
--DwgB78t-c,RSW31EVzAYE,22
--DwgB78t-c,1E9TGOb093w,22
--DwgB78t-c,Z3HLLettfPY,22
--DwgB78t-c,Z3U07Q9-Po0,22
--DwgB78t-c,6AEQY1RRbxk,22
--DwgB78t-c,1lousALkTaE,22
--DwgB78t-c,-TxYKuy7A3w,22
--DwgB78t-c,437qADHh8G4,22
--DwgB78t-c,35C6HxlOmpI,22
--DwgB78t-c,1_ycKriE-cI,22
--DwgB78t-c,ZPtiLSZoZ0Y,22
--DwgB78t-c,VLRAs1sZjyU,22
--DwgB78t-c,RS4G5ikIHpM,22
--DwgB78t-c,43VasPsyGCQ,22
--DwgB78t-c,437NUVTIlLY,22
--DwgB78t-c,VL45d9yC6rA,22
--DwgB78t-c,Y2MQcddfMPU,22
--DwgB78t-c,RPjgrnMnoTI,22
--DwgB78t-c,VLbTSHJHcPA,22
--DwgB78t-c,32OdJa4c1vQ,22
--DwgB78t-c,Z3t9Jw6kLiA,22
--DwgB78t-c,3Dy96Ls3xbs,22
--DwgB78t-c,RP5vcjd5dx4,22
--DwgB78t-c,6AHmlTqIYrM,22
--DwgB78t-c,42Ypuc8wGqs,22
--DwgB78t-c,-QHT7NDOZCI,22
--DwgB78t-c,43B2V737onw,22
--DwgB78t-c,3_gH7bP2Omo,22
--DwgB78t-c,1BA-AkImTjA,22
--DwgB78t-c,-T6BRh37jL0,22
--DwgB78t-c,420NUdX0uiY,22
--DwgB78t-c,yhH3tTlZkug,22
--DwgB78t-c,Z2sOIwefOSI,22
--DwgB78t-c,-d1w-ZueDxo,22
--DwgB78t-c,42PSaKcdYRI,22
--DwgB78t-c,1ClJVtcTQA4,22
--DwgB78t-c,31YeBgU9fcU,22
--DwgB78t-c,1CUT0QNLFZc,22
--DwgB78t-c,-Q3KJKnBK9g,22
--DwgB78t-c,-QaVbyfoC5Y,22
--DwgB78t-c,35ZxYBuN_2I,22
--DwgB78t-c,72tSaXI7TSY,22
--DwgB78t-c,RSAxnnoq-9I,22
--DwgB78t-c,6AZxUvixszk,22
--DwgB78t-c,3DOCyyf4jFk,22
--DwgB78t-c,0Lnts4jUITk,22
--DwgB78t-c,6-ONa0Cv3s4,22
--DwgB78t-c,-pIg3tiK9NU,22
--DwgB78t-c,1kzvQkvN-xc,22
--DwgB78t-c,1E4APBU8KKU,22
--DwgB78t-c,0jCiXRtatIg,22
--DwgB78t-c,1_uNJSg5J78,22
--DwgB78t-c,35QQO2wgedQ,22
--DwgB78t-c,6-CU1KusY7A,22
--DwgB78t-c,-pF-OCG5jck,22
--DwgB78t-c,42qrPjNQCio,22
--DwgB78t-c,-pTAi3WhTZU,22
--DwgB78t-c,VLar7UHBg_E,22
--DwgB78t-c,RPkBwdlaRzk,22
--DwgB78t-c,1khP3og2vKc,22
--DwgB78t-c,yhkcFJ9yIfE,22
--DwgB78t-c,6Atu47ie8Y0,22
--DwgB78t-c,RSoR4eehKOU,22
--DwgB78t-c,32Lx6zxzgb8,22
--DwgB78t-c,X2CfNc6mH4c,22
--DwgB78t-c,0ujk8SXbwm8,22
--DwgB78t-c,VF-01AL4LhI,22
--DwgB78t-c,1EO3gBbx0uI,22
--DwgB78t-c,6AQV2t6knH4,22
--DwgB78t-c,7cSkhqfHddw,22
--DwgB78t-c,6FsE8HbxaQk,22
--DwgB78t-c,Z3MfnmthX98,22
--DwgB78t-c,-R0fbAgltmY,22
--DwgB78t-c,Z3L6clYIXsU,22
--DwgB78t-c,6D_u3H4awsU,22
--DwgB78t-c,RPbEPtZh_ys,22
--DwgB78t-c,-Q84udO4J6c,22
--DwgB78t-c,1hwiHQQu_0k,22
--DwgB78t-c,3G3_Lm4nmsM,22
--DwgB78t-c,31JX-pIJtpM,22
--DwgB78t-c,-pi5ZVAcg7o,22
--DwgB78t-c,6-mBkc3Acgo,22
--DwgB78t-c,6DyvsBlGgjg,22
--DwgB78t-c,-T3xk4oAJsE,22
--DwgB78t-c,-eDxpGhTnLg,22
--DwgB78t-c,ZPJ_2hMrmGY,22
--DwgB78t-c,1ERFDNamQqo,22
--DwgB78t-c,VLUAOyMPwC8,22
--DwgB78t-c,-T6tG_HwVT8,22
--DwgB78t-c,3f7iuGPrrrs,22
--DwgB78t-c,1BMR24vq7aI,22
--DwgB78t-c,1BnG85vIR1s,22
--DwgB78t-c,1EgEHUqDFqg,22
--DwgB78t-c,RSPcS9A_0uI,22
--DwgB78t-c,1lIObM_GRVk,22
--DwgB78t-c,1BcB63FPWiI,22
--DwgB78t-c,ZPHPhz6IVD8,22
--DwgB78t-c,8J8OUOAMC8k,22
--DwgB78t-c,RP8F90ZFrMQ,22
--DwgB78t-c,6D1CVSuhLLo,22
--DwgB78t-c,-dD9Dm8Wzqw,22
--DwgB78t-c,6XFZ74hsUug,22
--DwgB78t-c,0Nh3obmS8Uo,22
--DwgB78t-c,-TiLokQ2R0M,22
--DwgB78t-c,1Ft6sHr8Uy4,22
--DwgB78t-c,43EF83-0yJ8,22
--DwgB78t-c,-Q3uqASGmjc,22
--DwgB78t-c,0P6cPSA06nM,22
--DwgB78t-c,-Q2iSpP4FLE,22
--DwgB78t-c,1B_w8ZiWfOA,22
--DwgB78t-c,-UHWRKIodD8,22
--DwgB78t-c,Z3ap-5IH01E,22
--DwgB78t-c,VLvY5uZpv6E,22
--DwgB78t-c,3GfbtVCqWqY,22
--DwgB78t-c,RSXrXRXmCeA,22
--DwgB78t-c,1lSPww9o6js,22
--DwgB78t-c,6AMvdAxQ-XU,22
--DwgB78t-c,Z31lMySFTPM,22
--DwgB78t-c,0L3ljPRI2qI,22
--DwgB78t-c,VFftNMjufhU,22
--DwgB78t-c,7kQBjt6wNkg,22
--DwgB78t-c,RSD-LirydwI,22
--DwgB78t-c,42M3pnxgBH4,22
--DwgB78t-c,Z3BYEtZCJUk,22
--DwgB78t-c,-QnYFio-x54,22
--DwgB78t-c,6XgMPFHzpYw,22
--DwgB78t-c,X2pQY21iFK0,22
--DwgB78t-c,1E83nTsHFOo,22
--DwgB78t-c,3fn7zEcdP0I,22
--DwgB78t-c,8Jeh04YSjHs,22
--DwgB78t-c,1lzImhK6M4s,22
--DwgB78t-c,5Zzsggkv_mY,22
--DwgB78t-c,1EJvFdLDjio,22
--DwgB78t-c,1_lF95BAtkA,22
--DwgB78t-c,xdFwaI4NuPU,22
--DwgB78t-c,42LMBcYzXFU,22
--DwgB78t-c,-Rxj_H9bQoo,22
--DwgB78t-c,3GI5C0joNkg,22
--DwgB78t-c,8JWJN8YjRwI,22
--DwgB78t-c,VF3gSdy4LAQ,22
--DwgB78t-c,XeRQ0Rj1FDg,22
--DwgB78t-c,1El_DM1Ac-E,22
--DwgB78t-c,RSMGmPnt31w,22
--DwgB78t-c,6ZPORkBIPNo,22
--DwgB78t-c,14q3v3tKoyY,22
--DwgB78t-c,3203cxwpjgo,22
--DwgB78t-c,VLC6Y5IIsjk,22
--DwgB78t-c,6F5pcQIS4PI,22
--DwgB78t-c,6-cNsCQaLmY,22
--DwgB78t-c,-RuuHx65Mog,22
--DwgB78t-c,VFzeOZC7haA,22
--DwgB78t-c,Z2VsP_QM6oI,22
--DwgB78t-c,6-YdPoJ8M6c,22
--DwgB78t-c,3fq6jSukgMo,22
--DwgB78t-c,xHL7QwYrGG0,22
--DwgB78t-c,6AmsQIEZk6A,22
--DwgB78t-c,-mDzRpY0NUs,22
--DwgB78t-c,1EiXCHNEyYY,22
--DwgB78t-c,-p5mXDwnclM,22
--DwgB78t-c,Y2wSqyQBLbY,22
--DwgB78t-c,ZPbpkJz_Q5Y,22
--DwgB78t-c,3DwuP531U1Y,22
--DwgB78t-c,X3YA9viYpKs,22
--DwgB78t-c,6XROLojHcGs,22
--DwgB78t-c,ZPgUydEVLpI,22
--DwgB78t-c,YPsidZ_ubRI,22
--DwgB78t-c,6-A36eIwU18,22
--DwgB78t-c,1kjLavBLVMM,22
--DwgB78t-c,0xPkAgK3R54,22
--DwgB78t-c,-Qe9kZzfSIU,22
--DwgB78t-c,43BdgnGmj2g,22
--DwgB78t-c,6-vNEAuVWo8,22
--DwgB78t-c,xdZR941ae38,22
--DwgB78t-c,42otacWqFl0,22
--DwgB78t-c,Z3Z-L8gHylQ,22
--DwgB78t-c,RQWj2GiCo7E,22
--DwgB78t-c,6ADSmey_GJE,22
--DwgB78t-c,-TlQZIVCNvo,22
--DwgB78t-c,6FrMdNDCUM8,22
--DwgB78t-c,-dluLaB7QkQ,22
--DwgB78t-c,3nm80_CrMF0,22
--DwgB78t-c,1EAkP_ZB38w,22
--DwgB78t-c,3DDc7fVpQXo,22
--DwgB78t-c,32DcoO2Fqz4,22
--DwgB78t-c,6AyvsNtNtzk,22
--DwgB78t-c,RSlw6FOyi3Q,22
--DwgB78t-c,5Z0RQ7J7WO4,22
--DwgB78t-c,-eU5BBUOBXo,22
--DwgB78t-c,1EXUjaJxMVQ,22
--DwgB78t-c,3vUSKLqDneU,22
--DwgB78t-c,31JKYXrjOqY,22
--DwgB78t-c,43TTpUW546o,22
--DwgB78t-c,Z3gmy9H6xDs,22
--DwgB78t-c,xHz2UTTxFW8,22
--DwgB78t-c,1_pEi-9A9lA,22
--DwgB78t-c,RSW9u06YLCg,22
--DwgB78t-c,RSnG6trOnSA,22
--DwgB78t-c,RSxPeKAQfRI,22
--DwgB78t-c,6DT1pznZ2R0,22
--DwgB78t-c,5Z9pXkIXtkg,22
--DwgB78t-c,RSgJKDf6Y80,22
--DwgB78t-c,-pI_TAPkGKA,22
--DwgB78t-c,-QmHwaNZ_78,22
--DwgB78t-c,6-HG8sCfujc,22
--DwgB78t-c,VJuUAc3Ox_Q,22
--DwgB78t-c,X2klEywOH5A,22
--DwgB78t-c,42JvqzfrOgM,22
--DwgB78t-c,6F3fPA6zDn4,22
--DwgB78t-c,RQh7cgv3USs,22
--DwgB78t-c,RSadqNKbYIE,22
--DwgB78t-c,X3iAyBYn6cI,22
--DwgB78t-c,6-GoSjpJ9R8,22
